,description_id,adj_count,adv_count
1948.0,1948,3.0,1.0
1949.0,1949,5.0,3.0
1950.0,1950,1.0,1.0
,1953,0.0,1.0
1954.0,1954,3.0,3.0
1955.0,1955,1.0,1.0
1956.0,1956,2.0,2.0
1957.0,1957,4.0,1.0
1958.0,1958,8.0,2.0
1959.0,1959,6.0,1.0
1960.0,1960,2.0,0.0
1961.0,1961,1.0,0.0
1962.0,1962,1.0,0.0
1963.0,1963,3.0,6.0
1964.0,1964,5.0,1.0
1965.0,1965,4.0,0.0
,1966,0.0,1.0
1967.0,1967,6.0,3.0
1968.0,1968,4.0,0.0
1969.0,1969,7.0,0.0
1970.0,1970,3.0,0.0
1971.0,1971,6.0,4.0
1972.0,1972,4.0,2.0
1973.0,1973,4.0,3.0
1974.0,1974,5.0,1.0
,1975,0.0,1.0
1976.0,1976,5.0,2.0
1977.0,1977,1.0,0.0
1978.0,1978,4.0,3.0
1979.0,1979,1.0,0.0
1980.0,1980,3.0,0.0
1981.0,1981,3.0,0.0
1983.0,1983,3.0,0.0
1984.0,1984,4.0,2.0
1985.0,1985,4.0,1.0
1986.0,1986,6.0,3.0
1987.0,1987,1.0,1.0
1988.0,1988,2.0,0.0
1989.0,1989,5.0,6.0
1990.0,1990,2.0,0.0
1991.0,1991,5.0,1.0
1992.0,1992,3.0,0.0
1993.0,1993,3.0,0.0
1994.0,1994,7.0,4.0
1995.0,1995,6.0,0.0
1997.0,1997,3.0,0.0
1998.0,1998,6.0,8.0
1999.0,1999,9.0,2.0
2000.0,2000,5.0,5.0
2001.0,2001,3.0,1.0
2002.0,2002,6.0,1.0
2003.0,2003,3.0,0.0
2005.0,2005,7.0,5.0
,2006,0.0,1.0
2007.0,2007,2.0,0.0
2008.0,2008,1.0,1.0
,2009,0.0,1.0
2010.0,2010,4.0,5.0
2011.0,2011,8.0,1.0
2012.0,2012,2.0,3.0
2013.0,2013,9.0,2.0
2014.0,2014,2.0,1.0
2017.0,2017,1.0,0.0
2018.0,2018,7.0,2.0
2019.0,2019,2.0,3.0
2020.0,2020,4.0,1.0
2021.0,2021,4.0,2.0
2022.0,2022,3.0,0.0
2023.0,2023,7.0,1.0
2024.0,2024,1.0,2.0
2025.0,2025,2.0,1.0
2026.0,2026,1.0,2.0
2027.0,2027,1.0,0.0
2028.0,2028,3.0,0.0
2029.0,2029,5.0,1.0
2030.0,2030,1.0,1.0
2031.0,2031,3.0,1.0
,2032,0.0,1.0
2033.0,2033,3.0,1.0
2034.0,2034,13.0,5.0
2035.0,2035,3.0,2.0
2036.0,2036,1.0,1.0
2037.0,2037,1.0,2.0
2038.0,2038,3.0,2.0
2039.0,2039,1.0,0.0
2040.0,2040,1.0,2.0
2041.0,2041,7.0,2.0
2042.0,2042,1.0,1.0
2043.0,2043,5.0,1.0
2045.0,2045,3.0,1.0
2046.0,2046,10.0,4.0
2047.0,2047,2.0,3.0
2048.0,2048,4.0,3.0
2049.0,2049,2.0,0.0
2050.0,2050,4.0,3.0
2051.0,2051,2.0,0.0
2052.0,2052,1.0,0.0
2053.0,2053,3.0,0.0
2054.0,2054,1.0,2.0
2055.0,2055,2.0,3.0
2056.0,2056,7.0,4.0
2057.0,2057,3.0,1.0
,2058,0.0,1.0
2060.0,2060,3.0,1.0
2061.0,2061,19.0,18.0
2062.0,2062,2.0,0.0
2063.0,2063,1.0,0.0
2064.0,2064,1.0,0.0
2066.0,2066,42.0,8.0
2067.0,2067,28.0,10.0
2068.0,2068,1.0,0.0
2070.0,2070,17.0,2.0
2071.0,2071,18.0,7.0
2072.0,2072,1.0,0.0
2076.0,2076,1.0,0.0
2077.0,2077,1.0,0.0
2078.0,2078,1.0,2.0
2079.0,2079,7.0,1.0
2080.0,2080,1.0,0.0
2082.0,2082,5.0,1.0
2083.0,2083,3.0,1.0
2084.0,2084,1.0,0.0
2086.0,2086,2.0,0.0
2087.0,2087,3.0,2.0
2088.0,2088,1.0,0.0
2091.0,2091,5.0,2.0
2092.0,2092,1.0,0.0
2094.0,2094,22.0,4.0
2095.0,2095,23.0,4.0
2096.0,2096,1.0,0.0
2099.0,2099,11.0,2.0
2100.0,2100,1.0,0.0
2103.0,2103,2.0,0.0
2104.0,2104,1.0,0.0
2105.0,2105,1.0,0.0
2106.0,2106,1.0,1.0
2108.0,2108,1.0,0.0
2110.0,2110,1.0,0.0
2111.0,2111,2.0,0.0
2112.0,2112,1.0,0.0
2114.0,2114,1.0,1.0
2115.0,2115,6.0,6.0
2116.0,2116,1.0,0.0
2118.0,2118,8.0,2.0
2119.0,2119,3.0,1.0
2120.0,2120,1.0,0.0
2122.0,2122,18.0,2.0
2123.0,2123,1.0,6.0
2124.0,2124,1.0,0.0
2125.0,2125,1.0,0.0
2126.0,2126,3.0,1.0
2127.0,2127,8.0,9.0
2128.0,2128,1.0,0.0
2130.0,2130,7.0,0.0
2131.0,2131,8.0,4.0
2132.0,2132,1.0,0.0
2134.0,2134,2.0,1.0
2135.0,2135,8.0,4.0
2136.0,2136,1.0,0.0
2138.0,2138,7.0,1.0
2139.0,2139,4.0,2.0
2140.0,2140,1.0,0.0
2141.0,2141,1.0,0.0
2142.0,2142,17.0,8.0
2143.0,2143,20.0,14.0
2144.0,2144,1.0,0.0
2146.0,2146,6.0,1.0
2147.0,2147,9.0,12.0
2148.0,2148,1.0,0.0
2150.0,2150,10.0,0.0
2151.0,2151,4.0,1.0
2152.0,2152,1.0,0.0
2153.0,2153,2.0,0.0
2154.0,2154,25.0,2.0
2155.0,2155,2.0,0.0
2156.0,2156,1.0,0.0
2158.0,2158,1.0,0.0
2159.0,2159,8.0,2.0
2160.0,2160,1.0,0.0
2162.0,2162,10.0,2.0
2163.0,2163,10.0,1.0
2164.0,2164,1.0,0.0
2167.0,2167,13.0,3.0
2168.0,2168,1.0,0.0
2170.0,2170,1.0,0.0
2171.0,2171,48.0,16.0
2172.0,2172,1.0,0.0
2173.0,2173,1.0,0.0
2174.0,2174,5.0,0.0
2175.0,2175,22.0,8.0
2176.0,2176,1.0,0.0
2177.0,2177,1.0,0.0
2178.0,2178,18.0,2.0
2179.0,2179,3.0,1.0
2180.0,2180,1.0,0.0
2182.0,2182,9.0,0.0
2183.0,2183,2.0,0.0
2184.0,2184,1.0,0.0
2186.0,2186,14.0,3.0
2187.0,2187,3.0,3.0
2188.0,2188,1.0,0.0
2189.0,2189,1.0,0.0
2190.0,2190,7.0,2.0
2191.0,2191,3.0,0.0
2192.0,2192,1.0,0.0
2193.0,2193,1.0,0.0
2194.0,2194,3.0,0.0
2195.0,2195,15.0,3.0
2196.0,2196,1.0,0.0
2197.0,2197,1.0,0.0
2198.0,2198,7.0,1.0
2199.0,2199,32.0,15.0
2200.0,2200,1.0,0.0
2202.0,2202,6.0,1.0
2203.0,2203,1.0,0.0
2204.0,2204,1.0,0.0
2206.0,2206,11.0,0.0
2207.0,2207,51.0,17.0
2208.0,2208,1.0,0.0
2210.0,2210,6.0,1.0
2211.0,2211,7.0,3.0
2212.0,2212,1.0,0.0
2214.0,2214,9.0,1.0
2215.0,2215,5.0,5.0
2216.0,2216,1.0,0.0
2218.0,2218,29.0,9.0
2219.0,2219,8.0,3.0
2220.0,2220,1.0,0.0
2222.0,2222,7.0,1.0
2223.0,2223,4.0,6.0
2224.0,2224,1.0,0.0
,2225,0.0,1.0
2226.0,2226,15.0,2.0
2227.0,2227,9.0,2.0
2228.0,2228,1.0,0.0
2230.0,2230,7.0,2.0
2231.0,2231,1.0,1.0
2232.0,2232,1.0,0.0
2233.0,2233,1.0,0.0
2235.0,2235,4.0,0.0
2237.0,2237,1.0,0.0
2239.0,2239,16.0,4.0
2240.0,2240,1.0,0.0
2242.0,2242,9.0,1.0
2243.0,2243,2.0,5.0
2244.0,2244,1.0,0.0
2246.0,2246,7.0,0.0
2247.0,2247,12.0,8.0
2248.0,2248,1.0,0.0
2249.0,2249,1.0,0.0
2250.0,2250,9.0,6.0
,2251,0.0,1.0
2252.0,2252,1.0,0.0
2253.0,2253,1.0,0.0
2254.0,2254,6.0,2.0
2255.0,2255,1.0,2.0
2256.0,2256,1.0,0.0
2258.0,2258,2.0,1.0
2259.0,2259,7.0,2.0
2260.0,2260,1.0,0.0
2262.0,2262,6.0,6.0
2263.0,2263,28.0,6.0
2264.0,2264,1.0,0.0
2265.0,2265,1.0,0.0
2266.0,2266,7.0,0.0
2267.0,2267,23.0,2.0
2268.0,2268,1.0,0.0
2270.0,2270,6.0,0.0
2271.0,2271,2.0,2.0
2272.0,2272,1.0,0.0
2274.0,2274,2.0,0.0
2275.0,2275,3.0,3.0
2276.0,2276,1.0,0.0
2278.0,2278,15.0,3.0
2279.0,2279,9.0,6.0
2280.0,2280,1.0,0.0
2282.0,2282,11.0,2.0
2283.0,2283,25.0,8.0
2284.0,2284,1.0,0.0
2286.0,2286,1.0,0.0
2287.0,2287,7.0,11.0
2288.0,2288,1.0,0.0
2289.0,2289,1.0,0.0
2290.0,2290,11.0,2.0
2291.0,2291,16.0,12.0
2292.0,2292,1.0,0.0
2294.0,2294,1.0,0.0
2295.0,2295,6.0,1.0
2296.0,2296,1.0,0.0
2298.0,2298,4.0,1.0
2299.0,2299,18.0,8.0
2300.0,2300,1.0,0.0
2302.0,2302,8.0,2.0
2303.0,2303,4.0,0.0
2304.0,2304,1.0,0.0
2306.0,2306,23.0,8.0
2307.0,2307,16.0,14.0
2308.0,2308,1.0,0.0
2310.0,2310,5.0,1.0
2311.0,2311,2.0,0.0
2312.0,2312,1.0,0.0
2314.0,2314,14.0,1.0
2315.0,2315,1.0,0.0
2316.0,2316,1.0,0.0
2318.0,2318,20.0,0.0
2319.0,2319,35.0,8.0
2320.0,2320,1.0,0.0
2322.0,2322,8.0,4.0
2323.0,2323,8.0,7.0
2324.0,2324,1.0,0.0
2326.0,2326,9.0,1.0
2327.0,2327,15.0,6.0
2328.0,2328,1.0,0.0
2330.0,2330,5.0,1.0
2331.0,2331,21.0,5.0
2332.0,2332,1.0,0.0
2333.0,2333,1.0,0.0
2335.0,2335,2.0,0.0
2336.0,2336,2.0,0.0
2337.0,2337,1.0,0.0
2338.0,2338,2.0,0.0
2339.0,2339,2.0,0.0
2340.0,2340,8.0,0.0
2341.0,2341,1.0,0.0
2342.0,2342,1.0,0.0
2343.0,2343,12.0,3.0
2344.0,2344,1.0,7.0
2345.0,2345,1.0,0.0
2347.0,2347,12.0,0.0
2348.0,2348,24.0,9.0
2349.0,2349,1.0,0.0
2351.0,2351,26.0,1.0
2352.0,2352,17.0,4.0
2353.0,2353,1.0,0.0
2355.0,2355,5.0,0.0
2356.0,2356,4.0,4.0
2357.0,2357,1.0,0.0
2359.0,2359,17.0,2.0
2360.0,2360,19.0,13.0
2361.0,2361,1.0,0.0
2362.0,2362,1.0,0.0
2363.0,2363,11.0,4.0
2364.0,2364,23.0,7.0
2365.0,2365,1.0,0.0
2367.0,2367,6.0,0.0
2368.0,2368,9.0,6.0
2369.0,2369,1.0,0.0
2371.0,2371,7.0,1.0
2372.0,2372,22.0,10.0
2373.0,2373,1.0,0.0
2375.0,2375,12.0,6.0
2376.0,2376,16.0,5.0
2377.0,2377,1.0,0.0
2378.0,2378,1.0,0.0
2379.0,2379,15.0,0.0
2380.0,2380,2.0,6.0
2381.0,2381,1.0,0.0
2382.0,2382,1.0,0.0
2383.0,2383,22.0,2.0
2384.0,2384,16.0,20.0
2386.0,2386,1.0,0.0
2387.0,2387,1.0,0.0
2388.0,2388,15.0,2.0
2389.0,2389,15.0,12.0
2390.0,2390,1.0,0.0
2392.0,2392,1.0,0.0
2393.0,2393,1.0,0.0
2395.0,2395,13.0,1.0
2396.0,2396,2.0,2.0
2397.0,2397,1.0,0.0
2398.0,2398,1.0,0.0
2399.0,2399,1.0,1.0
2400.0,2400,22.0,7.0
2401.0,2401,1.0,0.0
2411.0,2411,1.0,0.0
2412.0,2412,1.0,0.0
2424.0,2424,1.0,0.0
2425.0,2425,1.0,0.0
2428.0,2428,1.0,0.0
2429.0,2429,1.0,0.0
2434.0,2434,1.0,0.0
2435.0,2435,1.0,0.0
2437.0,2437,1.0,0.0
2438.0,2438,1.0,0.0
2439.0,2439,1.0,0.0
2440.0,2440,1.0,0.0
2448.0,2448,1.0,0.0
,2458,0.0,1.0
2460.0,2460,1.0,0.0
,2462,0.0,1.0
2465.0,2465,1.0,0.0
2474.0,2474,1.0,0.0
,2485,0.0,1.0
2486.0,2486,1.0,0.0
2490.0,2490,1.0,0.0
2499.0,2499,1.0,0.0
2514.0,2514,1.0,0.0
2515.0,2515,1.0,0.0
2542.0,2542,1.0,0.0
2543.0,2543,2.0,0.0
2544.0,2544,2.0,0.0
2547.0,2547,1.0,0.0
2548.0,2548,1.0,0.0
2552.0,2552,1.0,0.0
,2556,0.0,1.0
2564.0,2564,1.0,0.0
2566.0,2566,1.0,0.0
2568.0,2568,1.0,0.0
,2571,0.0,1.0
,2572,0.0,1.0
,2573,0.0,1.0
2585.0,2585,1.0,0.0
2587.0,2587,1.0,0.0
2589.0,2589,1.0,0.0
2596.0,2596,1.0,0.0
2619.0,2619,2.0,0.0
2620.0,2620,1.0,0.0
2623.0,2623,1.0,0.0
2625.0,2625,1.0,0.0
2634.0,2634,2.0,0.0
2635.0,2635,1.0,0.0
2636.0,2636,1.0,0.0
2641.0,2641,1.0,0.0
2642.0,2642,3.0,3.0
2646.0,2646,2.0,0.0
2647.0,2647,5.0,3.0
2648.0,2648,6.0,2.0
2649.0,2649,1.0,3.0
2650.0,2650,8.0,1.0
2651.0,2651,1.0,0.0
2652.0,2652,2.0,1.0
2653.0,2653,2.0,1.0
2654.0,2654,1.0,0.0
,2655,0.0,1.0
2656.0,2656,1.0,0.0
2657.0,2657,1.0,1.0
2658.0,2658,4.0,2.0
2659.0,2659,4.0,0.0
2661.0,2661,1.0,0.0
,2662,0.0,4.0
2663.0,2663,2.0,3.0
2665.0,2665,4.0,1.0
,2666,0.0,1.0
,2667,0.0,1.0
2668.0,2668,1.0,1.0
2671.0,2671,2.0,1.0
2674.0,2674,1.0,4.0
2675.0,2675,5.0,4.0
2676.0,2676,3.0,1.0
2677.0,2677,1.0,0.0
2678.0,2678,1.0,1.0
2680.0,2680,2.0,0.0
2682.0,2682,1.0,0.0
2683.0,2683,2.0,1.0
2684.0,2684,2.0,1.0
2685.0,2685,3.0,0.0
2686.0,2686,2.0,0.0
2687.0,2687,1.0,2.0
2688.0,2688,2.0,0.0
2689.0,2689,8.0,0.0
2690.0,2690,3.0,0.0
,2691,0.0,3.0
2692.0,2692,4.0,0.0
2693.0,2693,2.0,0.0
,2694,0.0,1.0
2695.0,2695,2.0,0.0
2696.0,2696,5.0,5.0
2697.0,2697,2.0,3.0
2699.0,2699,1.0,0.0
2700.0,2700,1.0,0.0
2701.0,2701,5.0,2.0
2702.0,2702,2.0,1.0
2703.0,2703,6.0,4.0
2704.0,2704,9.0,3.0
2706.0,2706,3.0,1.0
2707.0,2707,3.0,0.0
2708.0,2708,2.0,0.0
2709.0,2709,3.0,0.0
2710.0,2710,2.0,1.0
2711.0,2711,2.0,1.0
2714.0,2714,1.0,0.0
2715.0,2715,2.0,0.0
2716.0,2716,2.0,3.0
2717.0,2717,5.0,8.0
2718.0,2718,3.0,0.0
2719.0,2719,4.0,2.0
2720.0,2720,1.0,0.0
2722.0,2722,1.0,0.0
2723.0,2723,1.0,2.0
2724.0,2724,3.0,1.0
2725.0,2725,2.0,1.0
2727.0,2727,7.0,3.0
2728.0,2728,2.0,0.0
2729.0,2729,3.0,0.0
,2730,0.0,1.0
2732.0,2732,9.0,4.0
2733.0,2733,1.0,0.0
2734.0,2734,1.0,0.0
2736.0,2736,5.0,4.0
2738.0,2738,1.0,0.0
,2740,0.0,1.0
2741.0,2741,7.0,8.0
2742.0,2742,12.0,5.0
2743.0,2743,4.0,0.0
2744.0,2744,1.0,2.0
2745.0,2745,2.0,1.0
2746.0,2746,2.0,0.0
2748.0,2748,1.0,2.0
2749.0,2749,1.0,1.0
2750.0,2750,1.0,0.0
2752.0,2752,1.0,0.0
2755.0,2755,1.0,4.0
2756.0,2756,2.0,0.0
2757.0,2757,1.0,2.0
2758.0,2758,1.0,0.0
2759.0,2759,5.0,2.0
2761.0,2761,3.0,4.0
2763.0,2763,2.0,3.0
2764.0,2764,1.0,1.0
2766.0,2766,1.0,2.0
2767.0,2767,2.0,0.0
2768.0,2768,1.0,3.0
2769.0,2769,1.0,0.0
2771.0,2771,4.0,1.0
2773.0,2773,1.0,1.0
2774.0,2774,1.0,0.0
2775.0,2775,2.0,1.0
2776.0,2776,3.0,0.0
2778.0,2778,1.0,0.0
2779.0,2779,1.0,2.0
2781.0,2781,3.0,0.0
2782.0,2782,1.0,4.0
2785.0,2785,11.0,3.0
2787.0,2787,2.0,1.0
2788.0,2788,1.0,0.0
,2789,0.0,1.0
2790.0,2790,2.0,1.0
2791.0,2791,2.0,0.0
2792.0,2792,1.0,0.0
2793.0,2793,1.0,0.0
2794.0,2794,2.0,3.0
2795.0,2795,3.0,2.0
2796.0,2796,1.0,0.0
2797.0,2797,1.0,0.0
2800.0,2800,2.0,0.0
2801.0,2801,1.0,0.0
2802.0,2802,5.0,4.0
2803.0,2803,2.0,1.0
2805.0,2805,7.0,9.0
2806.0,2806,1.0,0.0
2808.0,2808,8.0,5.0
2811.0,2811,1.0,0.0
2813.0,2813,2.0,2.0
2814.0,2814,7.0,3.0
2816.0,2816,2.0,1.0
2817.0,2817,6.0,3.0
2818.0,2818,4.0,0.0
2819.0,2819,1.0,0.0
2821.0,2821,3.0,0.0
,2822,0.0,1.0
2823.0,2823,8.0,2.0
2824.0,2824,1.0,0.0
2825.0,2825,2.0,2.0
2826.0,2826,1.0,0.0
2827.0,2827,6.0,3.0
2829.0,2829,3.0,1.0
2831.0,2831,1.0,1.0
2832.0,2832,1.0,3.0
2833.0,2833,1.0,0.0
2834.0,2834,1.0,1.0
2835.0,2835,3.0,2.0
,2836,0.0,2.0
2837.0,2837,2.0,0.0
2838.0,2838,1.0,0.0
2839.0,2839,2.0,2.0
,2840,0.0,1.0
2843.0,2843,9.0,5.0
2844.0,2844,1.0,1.0
2845.0,2845,3.0,1.0
2846.0,2846,5.0,3.0
2847.0,2847,11.0,3.0
2848.0,2848,3.0,3.0
2849.0,2849,2.0,1.0
2851.0,2851,2.0,1.0
2852.0,2852,3.0,2.0
2853.0,2853,2.0,0.0
2854.0,2854,3.0,4.0
2856.0,2856,4.0,3.0
,2859,0.0,2.0
2860.0,2860,3.0,0.0
2861.0,2861,1.0,0.0
2862.0,2862,2.0,1.0
2864.0,2864,7.0,3.0
2865.0,2865,1.0,1.0
2866.0,2866,1.0,0.0
2868.0,2868,1.0,1.0
2869.0,2869,1.0,3.0
2873.0,2873,14.0,4.0
2874.0,2874,1.0,0.0
2876.0,2876,3.0,1.0
2877.0,2877,1.0,0.0
2879.0,2879,4.0,1.0
2880.0,2880,23.0,5.0
2881.0,2881,1.0,0.0
2883.0,2883,3.0,2.0
2884.0,2884,13.0,3.0
2886.0,2886,1.0,0.0
2887.0,2887,1.0,0.0
2889.0,2889,14.0,6.0
2891.0,2891,1.0,0.0
2892.0,2892,1.0,0.0
2893.0,2893,3.0,1.0
2894.0,2894,1.0,1.0
2896.0,2896,1.0,0.0
2897.0,2897,1.0,0.0
2898.0,2898,17.0,0.0
2899.0,2899,7.0,0.0
2901.0,2901,1.0,0.0
2903.0,2903,5.0,2.0
2904.0,2904,1.0,0.0
2906.0,2906,1.0,0.0
2907.0,2907,23.0,13.0
2909.0,2909,1.0,0.0
2911.0,2911,5.0,0.0
2912.0,2912,1.0,0.0
2914.0,2914,1.0,0.0
2916.0,2916,7.0,2.0
2917.0,2917,4.0,0.0
2919.0,2919,1.0,0.0
2921.0,2921,5.0,2.0
2922.0,2922,8.0,3.0
2924.0,2924,1.0,0.0
2926.0,2926,2.0,2.0
2927.0,2927,9.0,5.0
2928.0,2928,1.0,0.0
2931.0,2931,15.0,1.0
2932.0,2932,10.0,2.0
2934.0,2934,1.0,0.0
2936.0,2936,5.0,8.0
2937.0,2937,9.0,0.0
2938.0,2938,1.0,0.0
2939.0,2939,1.0,0.0
2941.0,2941,6.0,1.0
2942.0,2942,8.0,8.0
2943.0,2943,1.0,0.0
2944.0,2944,1.0,0.0
2945.0,2945,2.0,0.0
2946.0,2946,18.0,1.0
2947.0,2947,19.0,4.0
2949.0,2949,1.0,0.0
2951.0,2951,12.0,4.0
2952.0,2952,13.0,10.0
2954.0,2954,1.0,0.0
2955.0,2955,2.0,0.0
2956.0,2956,8.0,1.0
2957.0,2957,10.0,6.0
2959.0,2959,1.0,0.0
2960.0,2960,2.0,0.0
2961.0,2961,2.0,2.0
2962.0,2962,7.0,4.0
2964.0,2964,1.0,0.0
2965.0,2965,1.0,0.0
2966.0,2966,1.0,0.0
2967.0,2967,2.0,0.0
2968.0,2968,1.0,0.0
2969.0,2969,1.0,0.0
2970.0,2970,1.0,0.0
2971.0,2971,5.0,5.0
2972.0,2972,2.0,1.0
2973.0,2973,1.0,0.0
2974.0,2974,1.0,0.0
2975.0,2975,2.0,0.0
2976.0,2976,191.0,37.0
2977.0,2977,20.0,10.0
2978.0,2978,1.0,0.0
2979.0,2979,1.0,0.0
2981.0,2981,15.0,13.0
2982.0,2982,12.0,3.0
2983.0,2983,1.0,0.0
2984.0,2984,1.0,0.0
2985.0,2985,1.0,0.0
2986.0,2986,7.0,5.0
2987.0,2987,14.0,9.0
2989.0,2989,1.0,0.0
2991.0,2991,2.0,0.0
2992.0,2992,1.0,0.0
2993.0,2993,1.0,0.0
2994.0,2994,1.0,0.0
2996.0,2996,2.0,0.0
2997.0,2997,3.0,2.0
2999.0,2999,1.0,0.0
3000.0,3000,1.0,0.0
3001.0,3001,34.0,13.0
3002.0,3002,28.0,11.0
3003.0,3003,1.0,0.0
3004.0,3004,1.0,0.0
3005.0,3005,1.0,0.0
3006.0,3006,9.0,0.0
3007.0,3007,8.0,4.0
3008.0,3008,1.0,0.0
3009.0,3009,1.0,0.0
3011.0,3011,13.0,3.0
3012.0,3012,18.0,7.0
3013.0,3013,1.0,0.0
3014.0,3014,1.0,0.0
3016.0,3016,4.0,1.0
3017.0,3017,7.0,2.0
3019.0,3019,1.0,0.0
3020.0,3020,2.0,0.0
3021.0,3021,3.0,0.0
3022.0,3022,3.0,5.0
3023.0,3023,1.0,0.0
3024.0,3024,1.0,0.0
3025.0,3025,2.0,0.0
3026.0,3026,3.0,0.0
3027.0,3027,3.0,5.0
3028.0,3028,1.0,0.0
3029.0,3029,1.0,0.0
3030.0,3030,1.0,0.0
3031.0,3031,1.0,1.0
3032.0,3032,3.0,5.0
3033.0,3033,1.0,0.0
3034.0,3034,1.0,0.0
3036.0,3036,1.0,1.0
3037.0,3037,1.0,0.0
3041.0,3041,1.0,0.0
3055.0,3055,1.0,0.0
3057.0,3057,1.0,0.0
3058.0,3058,1.0,1.0
3061.0,3061,1.0,0.0
3067.0,3067,1.0,0.0
3069.0,3069,1.0,0.0
3076.0,3076,1.0,0.0
3082.0,3082,1.0,0.0
3085.0,3085,2.0,0.0
3087.0,3087,1.0,0.0
3092.0,3092,1.0,0.0
,3094,0.0,1.0
3101.0,3101,1.0,0.0
3110.0,3110,2.0,0.0
3115.0,3115,1.0,0.0
3116.0,3116,1.0,0.0
3118.0,3118,1.0,0.0
3119.0,3119,2.0,0.0
3120.0,3120,2.0,0.0
3121.0,3121,1.0,0.0
3122.0,3122,1.0,0.0
3123.0,3123,1.0,0.0
3124.0,3124,1.0,0.0
3132.0,3132,1.0,0.0
3135.0,3135,1.0,0.0
3136.0,3136,1.0,0.0
3138.0,3138,1.0,0.0
3139.0,3139,1.0,0.0
3148.0,3148,1.0,0.0
3149.0,3149,2.0,0.0
3150.0,3150,2.0,0.0
3154.0,3154,1.0,0.0
3157.0,3157,1.0,0.0
3164.0,3164,2.0,0.0
3168.0,3168,1.0,0.0
3170.0,3170,1.0,0.0
3173.0,3173,4.0,0.0
3176.0,3176,3.0,0.0
3177.0,3177,1.0,0.0
3178.0,3178,2.0,0.0
3182.0,3182,1.0,0.0
3183.0,3183,1.0,0.0
3186.0,3186,1.0,0.0
3188.0,3188,3.0,0.0
3189.0,3189,2.0,0.0
3190.0,3190,1.0,0.0
,3191,0.0,1.0
3207.0,3207,1.0,0.0
3209.0,3209,1.0,0.0
3211.0,3211,1.0,0.0
3216.0,3216,1.0,0.0
3218.0,3218,3.0,0.0
3219.0,3219,1.0,0.0
3221.0,3221,1.0,0.0
3224.0,3224,2.0,0.0
3225.0,3225,1.0,0.0
3227.0,3227,1.0,0.0
3228.0,3228,2.0,0.0
3229.0,3229,3.0,0.0
3230.0,3230,12.0,0.0
3233.0,3233,3.0,1.0
3234.0,3234,2.0,0.0
3236.0,3236,4.0,1.0
3238.0,3238,1.0,1.0
,3239,0.0,1.0
3240.0,3240,2.0,1.0
3241.0,3241,1.0,0.0
3242.0,3242,2.0,0.0
3243.0,3243,3.0,1.0
3244.0,3244,2.0,1.0
3246.0,3246,3.0,3.0
3247.0,3247,4.0,2.0
3248.0,3248,1.0,1.0
,3249,0.0,1.0
3250.0,3250,2.0,1.0
3251.0,3251,1.0,0.0
3252.0,3252,1.0,0.0
3253.0,3253,1.0,0.0
3254.0,3254,5.0,0.0
3255.0,3255,1.0,0.0
3256.0,3256,2.0,0.0
3257.0,3257,3.0,1.0
3258.0,3258,1.0,1.0
,3259,0.0,2.0
3261.0,3261,3.0,2.0
3263.0,3263,2.0,0.0
3264.0,3264,3.0,3.0
3265.0,3265,4.0,1.0
,3266,0.0,1.0
3267.0,3267,3.0,0.0
3268.0,3268,3.0,1.0
3269.0,3269,1.0,1.0
3270.0,3270,5.0,2.0
3271.0,3271,2.0,1.0
3272.0,3272,1.0,1.0
3273.0,3273,2.0,1.0
,3274,0.0,1.0
,3275,0.0,1.0
3276.0,3276,3.0,0.0
3277.0,3277,1.0,1.0
3278.0,3278,1.0,1.0
3279.0,3279,1.0,0.0
3280.0,3280,4.0,1.0
3281.0,3281,5.0,1.0
3282.0,3282,1.0,0.0
3283.0,3283,5.0,1.0
3284.0,3284,1.0,3.0
3285.0,3285,2.0,0.0
3286.0,3286,2.0,1.0
3287.0,3287,2.0,1.0
3288.0,3288,5.0,3.0
3289.0,3289,2.0,1.0
3290.0,3290,1.0,1.0
3292.0,3292,3.0,1.0
3293.0,3293,2.0,0.0
,3294,0.0,1.0
3295.0,3295,4.0,3.0
3296.0,3296,2.0,0.0
3297.0,3297,2.0,3.0
3298.0,3298,1.0,3.0
3300.0,3300,2.0,0.0
3301.0,3301,2.0,2.0
3302.0,3302,4.0,0.0
3303.0,3303,4.0,0.0
3304.0,3304,3.0,3.0
3306.0,3306,2.0,1.0
3307.0,3307,2.0,1.0
3308.0,3308,2.0,0.0
3309.0,3309,5.0,1.0
3310.0,3310,1.0,1.0
3311.0,3311,1.0,1.0
3312.0,3312,4.0,3.0
3313.0,3313,2.0,2.0
3314.0,3314,2.0,1.0
3315.0,3315,1.0,1.0
3316.0,3316,5.0,0.0
3317.0,3317,1.0,0.0
3319.0,3319,3.0,0.0
3320.0,3320,1.0,0.0
3321.0,3321,3.0,0.0
3322.0,3322,1.0,3.0
3323.0,3323,2.0,1.0
3324.0,3324,3.0,0.0
3325.0,3325,4.0,2.0
3326.0,3326,6.0,1.0
,3327,0.0,3.0
3328.0,3328,2.0,1.0
,3329,0.0,1.0
3330.0,3330,1.0,0.0
3331.0,3331,1.0,1.0
,3332,0.0,1.0
,3333,0.0,2.0
3334.0,3334,3.0,0.0
3335.0,3335,1.0,1.0
3337.0,3337,1.0,3.0
,3338,0.0,1.0
3340.0,3340,1.0,0.0
,3341,0.0,1.0
3342.0,3342,4.0,0.0
