description_id,eadid,field,rowid,adj_count,adv_count
23869,FP,scopecontent,FP/1/5/1/12,1.0,0.0
23875,FP,scopecontent,FP/1/5/1/15,0.0,1.0
23877,FP,scopecontent,FP/1/5/1/16,1.0,0.0
23880,FP,unittitle,FP/1/5/1/2,1.0,0.0
23881,FP,scopecontent,FP/1/5/1/3,3.0,2.0
23882,FP,unittitle,FP/1/5/1/3,1.0,0.0
23883,FP,scopecontent,FP/1/5/1/4,1.0,0.0
23885,FP,scopecontent,FP/1/5/1/5,1.0,0.0
23887,FP,scopecontent,FP/1/5/1/6,2.0,0.0
23889,FP,scopecontent,FP/1/5/1/7,2.0,0.0
23891,FP,scopecontent,FP/1/5/1/8,2.0,0.0
23897,FP,unittitle,FP/1/5/2/1,1.0,0.0
23898,FP,scopecontent,FP/1/5/2/2,1.0,3.0
23900,FP,scopecontent,FP/1/5/2/3,0.0,1.0
23903,FP,unittitle,FP/1/5/2/4,1.0,0.0
23905,FP,unittitle,FP/1/5/2/5,1.0,0.0
23907,FP,unittitle,FP/1/5/2/6,1.0,0.0
23913,FP,unittitle,FP/1/5/2/9,2.0,0.0
23914,FP,unittitle,FP/1/5/3,1.0,0.0
23917,FP,scopecontent,FP/1/5/3/10,4.0,0.0
23924,FP,unittitle,FP/1/5/3/3,1.0,0.0
23926,FP,unittitle,FP/1/5/3/4,1.0,0.0
23927,FP,scopecontent,FP/1/5/3/5,0.0,1.0
23929,FP,scopecontent,FP/1/5/3/6,1.0,0.0
23935,FP,scopecontent,FP/1/5/3/9,1.0,0.0
23937,FP,scopecontent,FP/2,1.0,0.0
23944,FP,scopecontent,FP/2/1/11,4.0,1.0
23946,FP,scopecontent,FP/2/1/12,1.0,3.0
23950,FP,scopecontent,FP/2/1/14,1.0,4.0
23952,FP,scopecontent,FP/2/1/15,4.0,3.0
23954,FP,scopecontent,FP/2/1/16,1.0,2.0
23956,FP,scopecontent,FP/2/1/17,4.0,1.0
23958,FP,scopecontent,FP/2/1/18,3.0,1.0
23960,FP,scopecontent,FP/2/1/19,1.0,1.0
23962,FP,scopecontent,FP/2/1/2,3.0,1.0
23964,FP,scopecontent,FP/2/1/20,2.0,2.0
23966,FP,scopecontent,FP/2/1/21,0.0,1.0
23968,FP,scopecontent,FP/2/1/22,0.0,2.0
23970,FP,scopecontent,FP/2/1/23,1.0,0.0
23972,FP,scopecontent,FP/2/1/24,0.0,3.0
23974,FP,scopecontent,FP/2/1/25,0.0,1.0
23976,FP,scopecontent,FP/2/1/26,1.0,1.0
23978,FP,scopecontent,FP/2/1/27,3.0,0.0
23980,FP,scopecontent,FP/2/1/28,2.0,3.0
23982,FP,scopecontent,FP/2/1/29,0.0,1.0
23984,FP,scopecontent,FP/2/1/3,2.0,0.0
23986,FP,scopecontent,FP/2/1/30,1.0,1.0
23988,FP,scopecontent,FP/2/1/31,0.0,1.0
23992,FP,scopecontent,FP/2/1/33,17.0,4.0
23994,FP,scopecontent,FP/2/1/34,7.0,2.0
23996,FP,scopecontent,FP/2/1/35,1.0,1.0
23998,FP,scopecontent,FP/2/1/36,2.0,1.0
23999,FP,unittitle,FP/2/1/36,1.0,0.0
24000,FP,scopecontent,FP/2/1/37,0.0,1.0
24002,FP,scopecontent,FP/2/1/38,1.0,1.0
24004,FP,scopecontent,FP/2/1/39,2.0,0.0
24006,FP,scopecontent,FP/2/1/4,12.0,0.0
24007,FP,unittitle,FP/2/1/4,1.0,0.0
24008,FP,scopecontent,FP/2/1/40,2.0,0.0
24009,FP,unittitle,FP/2/1/40,1.0,0.0
24010,FP,scopecontent,FP/2/1/41,2.0,0.0
24011,FP,unittitle,FP/2/1/41,1.0,0.0
24014,FP,scopecontent,FP/2/1/5,11.0,4.0
24015,FP,unittitle,FP/2/1/5,1.0,0.0
24016,FP,scopecontent,FP/2/1/6,1.0,1.0
24018,FP,scopecontent,FP/2/1/7,4.0,2.0
24022,FP,scopecontent,FP/2/1/9,2.0,0.0
24027,FP,scopecontent,FP/2/2/10,1.0,0.0
24029,FP,scopecontent,FP/2/2/100,6.0,1.0
24033,FP,scopecontent,FP/2/2/102,2.0,0.0
24035,FP,scopecontent,FP/2/2/103,3.0,1.0
24037,FP,scopecontent,FP/2/2/104,2.0,0.0
24043,FP,scopecontent,FP/2/2/107,2.0,0.0
24045,FP,scopecontent,FP/2/2/108,2.0,0.0
24047,FP,scopecontent,FP/2/2/109,1.0,0.0
24051,FP,scopecontent,FP/2/2/110,2.0,0.0
24055,FP,scopecontent,FP/2/2/112,11.0,1.0
24057,FP,scopecontent,FP/2/2/113,2.0,0.0
24059,FP,scopecontent,FP/2/2/114,5.0,2.0
24061,FP,scopecontent,FP/2/2/115,4.0,1.0
24063,FP,scopecontent,FP/2/2/116,10.0,1.0
24065,FP,scopecontent,FP/2/2/117,1.0,0.0
24069,FP,scopecontent,FP/2/2/119,2.0,0.0
24071,FP,scopecontent,FP/2/2/12,1.0,0.0
24073,FP,scopecontent,FP/2/2/120,4.0,1.0
24075,FP,scopecontent,FP/2/2/121,4.0,0.0
24079,FP,scopecontent,FP/2/2/123,7.0,0.0
24081,FP,scopecontent,FP/2/2/124,3.0,0.0
24083,FP,scopecontent,FP/2/2/125,4.0,1.0
24085,FP,scopecontent,FP/2/2/126,4.0,1.0
24087,FP,scopecontent,FP/2/2/127,8.0,0.0
24089,FP,scopecontent,FP/2/2/128,1.0,0.0
24091,FP,scopecontent,FP/2/2/129,4.0,0.0
24093,FP,scopecontent,FP/2/2/13,11.0,1.0
24095,FP,scopecontent,FP/2/2/130,3.0,0.0
24097,FP,scopecontent,FP/2/2/131,8.0,0.0
24101,FP,scopecontent,FP/2/2/133,23.0,2.0
24103,FP,scopecontent,FP/2/2/134,3.0,0.0
24105,FP,scopecontent,FP/2/2/135,11.0,1.0
24107,FP,scopecontent,FP/2/2/136,4.0,0.0
24109,FP,scopecontent,FP/2/2/137,2.0,0.0
24111,FP,scopecontent,FP/2/2/138,18.0,4.0
24113,FP,scopecontent,FP/2/2/139,4.0,0.0
24115,FP,scopecontent,FP/2/2/14,4.0,0.0
24119,FP,scopecontent,FP/2/2/141,2.0,0.0
24121,FP,scopecontent,FP/2/2/142,3.0,1.0
24127,FP,scopecontent,FP/2/2/145,10.0,0.0
24129,FP,scopecontent,FP/2/2/146,4.0,0.0
24133,FP,scopecontent,FP/2/2/148,1.0,1.0
24135,FP,scopecontent,FP/2/2/15,0.0,1.0
24137,FP,scopecontent,FP/2/2/16,36.0,1.0
24139,FP,scopecontent,FP/2/2/17,5.0,0.0
24143,FP,scopecontent,FP/2/2/19,1.0,0.0
24147,FP,scopecontent,FP/2/2/20,4.0,1.0
24149,FP,scopecontent,FP/2/2/21,1.0,0.0
24151,FP,scopecontent,FP/2/2/22,3.0,1.0
24153,FP,scopecontent,FP/2/2/23,4.0,0.0
24155,FP,scopecontent,FP/2/2/24,3.0,0.0
24157,FP,scopecontent,FP/2/2/25,9.0,0.0
24159,FP,scopecontent,FP/2/2/26,15.0,0.0
24161,FP,scopecontent,FP/2/2/27,14.0,1.0
24165,FP,scopecontent,FP/2/2/29,2.0,0.0
24167,FP,scopecontent,FP/2/2/3,2.0,0.0
24169,FP,scopecontent,FP/2/2/30,8.0,0.0
24173,FP,scopecontent,FP/2/2/32,6.0,1.0
24175,FP,scopecontent,FP/2/2/33,23.0,1.0
24177,FP,scopecontent,FP/2/2/34,1.0,0.0
24179,FP,scopecontent,FP/2/2/35,19.0,1.0
24181,FP,scopecontent,FP/2/2/36,13.0,0.0
24183,FP,scopecontent,FP/2/2/37,2.0,0.0
24185,FP,scopecontent,FP/2/2/38,23.0,0.0
24187,FP,scopecontent,FP/2/2/39,1.0,0.0
24189,FP,scopecontent,FP/2/2/4,4.0,0.0
24193,FP,scopecontent,FP/2/2/41,41.0,1.0
24195,FP,scopecontent,FP/2/2/42,3.0,0.0
24197,FP,scopecontent,FP/2/2/43,13.0,1.0
24199,FP,scopecontent,FP/2/2/44,2.0,0.0
24201,FP,scopecontent,FP/2/2/45,2.0,0.0
24203,FP,scopecontent,FP/2/2/46,3.0,0.0
24205,FP,scopecontent,FP/2/2/47,1.0,0.0
24209,FP,scopecontent,FP/2/2/49,14.0,1.0
24211,FP,scopecontent,FP/2/2/5,7.0,2.0
24213,FP,scopecontent,FP/2/2/50,2.0,0.0
24215,FP,scopecontent,FP/2/2/51,8.0,0.0
24217,FP,scopecontent,FP/2/2/52,4.0,0.0
24219,FP,scopecontent,FP/2/2/53,2.0,0.0
24221,FP,scopecontent,FP/2/2/54,7.0,2.0
24223,FP,scopecontent,FP/2/2/55,1.0,0.0
24227,FP,scopecontent,FP/2/2/57,7.0,1.0
24229,FP,scopecontent,FP/2/2/58,3.0,0.0
24231,FP,scopecontent,FP/2/2/59,4.0,0.0
24233,FP,scopecontent,FP/2/2/6,3.0,0.0
24235,FP,scopecontent,FP/2/2/60,13.0,1.0
24237,FP,scopecontent,FP/2/2/61,32.0,1.0
24241,FP,scopecontent,FP/2/2/63,4.0,0.0
24243,FP,scopecontent,FP/2/2/64,2.0,0.0
24245,FP,scopecontent,FP/2/2/65,2.0,0.0
24251,FP,scopecontent,FP/2/2/68,2.0,0.0
24253,FP,scopecontent,FP/2/2/69,1.0,0.0
24255,FP,scopecontent,FP/2/2/7,6.0,0.0
24257,FP,scopecontent,FP/2/2/70,1.0,0.0
24259,FP,scopecontent,FP/2/2/71,3.0,0.0
24261,FP,scopecontent,FP/2/2/72,3.0,0.0
24263,FP,scopecontent,FP/2/2/73,9.0,0.0
24265,FP,scopecontent,FP/2/2/74,1.0,0.0
24267,FP,scopecontent,FP/2/2/75,11.0,1.0
24269,FP,scopecontent,FP/2/2/76,3.0,0.0
24271,FP,scopecontent,FP/2/2/77,2.0,0.0
24273,FP,scopecontent,FP/2/2/78,3.0,0.0
24277,FP,scopecontent,FP/2/2/8,6.0,0.0
24279,FP,scopecontent,FP/2/2/80,2.0,0.0
24281,FP,scopecontent,FP/2/2/81,22.0,1.0
24283,FP,scopecontent,FP/2/2/82,3.0,0.0
24287,FP,scopecontent,FP/2/2/84,3.0,0.0
24289,FP,scopecontent,FP/2/2/85,1.0,0.0
24291,FP,scopecontent,FP/2/2/86,6.0,0.0
24293,FP,scopecontent,FP/2/2/87,22.0,0.0
24295,FP,scopecontent,FP/2/2/88,3.0,1.0
24297,FP,scopecontent,FP/2/2/89,5.0,0.0
24299,FP,scopecontent,FP/2/2/9,1.0,0.0
24301,FP,scopecontent,FP/2/2/90,5.0,0.0
24303,FP,scopecontent,FP/2/2/91,4.0,0.0
24307,FP,scopecontent,FP/2/2/93,7.0,0.0
24309,FP,scopecontent,FP/2/2/94,3.0,0.0
24311,FP,scopecontent,FP/2/2/95,4.0,0.0
24313,FP,scopecontent,FP/2/2/96,2.0,0.0
24315,FP,scopecontent,FP/2/2/97,32.0,3.0
24319,FP,scopecontent,FP/2/2/99,2.0,0.0
24323,FP,scopecontent,FP/2/3/1/1,1.0,0.0
24325,FP,scopecontent,FP/2/3/1/10,1.0,0.0
24327,FP,scopecontent,FP/2/3/1/11,2.0,1.0
24329,FP,scopecontent,FP/2/3/1/12,0.0,1.0
24332,FP,unittitle,FP/2/3/1/13,1.0,0.0
24333,FP,scopecontent,FP/2/3/1/14,0.0,2.0
24335,FP,scopecontent,FP/2/3/1/15,0.0,1.0
24336,FP,unittitle,FP/2/3/1/15,1.0,0.0
24337,FP,scopecontent,FP/2/3/1/16,1.0,0.0
24339,FP,scopecontent,FP/2/3/1/17,6.0,1.0
24343,FP,scopecontent,FP/2/3/1/19,0.0,1.0
24345,FP,scopecontent,FP/2/3/1/2,7.0,2.0
24347,FP,scopecontent,FP/2/3/1/20,2.0,2.0
24349,FP,scopecontent,FP/2/3/1/21,1.0,1.0
24351,FP,scopecontent,FP/2/3/1/22,1.0,1.0
24353,FP,scopecontent,FP/2/3/1/23,4.0,2.0
24355,FP,scopecontent,FP/2/3/1/24,2.0,1.0
24357,FP,scopecontent,FP/2/3/1/25,2.0,0.0
24359,FP,scopecontent,FP/2/3/1/26,1.0,2.0
24361,FP,scopecontent,FP/2/3/1/27,2.0,0.0
24363,FP,scopecontent,FP/2/3/1/28,2.0,1.0
24365,FP,scopecontent,FP/2/3/1/29,2.0,0.0
24369,FP,scopecontent,FP/2/3/1/30,1.0,0.0
24371,FP,scopecontent,FP/2/3/1/31,0.0,1.0
24373,FP,scopecontent,FP/2/3/1/32,1.0,0.0
24374,FP,unittitle,FP/2/3/1/32,1.0,0.0
24375,FP,scopecontent,FP/2/3/1/33,2.0,1.0
24377,FP,scopecontent,FP/2/3/1/4,4.0,1.0
24378,FP,unittitle,FP/2/3/1/4,1.0,0.0
24379,FP,scopecontent,FP/2/3/1/5,2.0,2.0
24383,FP,scopecontent,FP/2/3/1/7,0.0,1.0
24385,FP,scopecontent,FP/2/3/1/8,3.0,1.0
24387,FP,scopecontent,FP/2/3/1/9,0.0,3.0
24394,FP,scopecontent,FP/2/4/1/1,20.0,3.0
24395,FP,unittitle,FP/2/4/1/1,1.0,0.0
24396,FP,scopecontent,FP/2/4/1/10,1.0,2.0
24398,FP,scopecontent,FP/2/4/1/11,2.0,0.0
24400,FP,scopecontent,FP/2/4/1/12,1.0,2.0
24404,FP,scopecontent,FP/2/4/1/14,8.0,4.0
24406,FP,scopecontent,FP/2/4/1/15,1.0,0.0
24410,FP,scopecontent,FP/2/4/1/17,3.0,0.0
24412,FP,scopecontent,FP/2/4/1/18,3.0,1.0
24416,FP,scopecontent,FP/2/4/1/2,4.0,1.0
24417,FP,unittitle,FP/2/4/1/2,1.0,0.0
24418,FP,scopecontent,FP/2/4/1/20,1.0,1.0
24420,FP,scopecontent,FP/2/4/1/3,5.0,2.0
24421,FP,unittitle,FP/2/4/1/3,1.0,0.0
24422,FP,scopecontent,FP/2/4/1/4,4.0,2.0
24424,FP,scopecontent,FP/2/4/1/5,2.0,4.0
24426,FP,scopecontent,FP/2/4/1/6,1.0,4.0
24428,FP,scopecontent,FP/2/4/1/7,2.0,1.0
24430,FP,scopecontent,FP/2/4/1/8,0.0,3.0
24432,FP,scopecontent,FP/2/4/1/9,1.0,1.0
24435,FP,scopecontent,FP/2/4/2/1,0.0,2.0
24437,FP,scopecontent,FP/2/4/2/2,2.0,0.0
24440,FP,scopecontent,FP/2/4/3/1,2.0,1.0
24442,FP,scopecontent,FP/2/4/3/2,3.0,0.0
24444,FP,unittitle,FP/2/4/4,1.0,0.0
24445,FP,scopecontent,FP/2/4/4/1,1.0,0.0
24449,FP,scopecontent,FP/2/4/4/2,3.0,1.0
24450,FP,unittitle,FP/2/4/4/2,2.0,0.0
24451,FP,scopecontent,FP/2/4/4/3,1.0,0.0
24452,FP,unittitle,FP/2/4/4/3,1.0,0.0
24453,FP,scopecontent,FP/2/4/4/4,2.0,0.0
24454,FP,unittitle,FP/2/4/4/4,1.0,0.0
24456,FP,unittitle,FP/2/4/4/5,0.0,1.0
24457,FP,scopecontent,FP/2/4/4/6,0.0,1.0
24459,FP,scopecontent,FP/2/4/4/7,1.0,1.0
24461,FP,scopecontent,FP/2/4/4/8,2.0,0.0
24462,FP,unittitle,FP/2/4/4/8,1.0,0.0
24463,FP,scopecontent,FP/2/4/4/9,3.0,3.0
24464,FP,unittitle,FP/2/4/4/9,1.0,0.0
24465,FP,unittitle,FP/2/5,1.0,0.0
24466,FP,scopecontent,FP/2/5/1,3.0,0.0
24468,FP,scopecontent,FP/2/5/10,2.0,1.0
24470,FP,scopecontent,FP/2/5/11,1.0,1.0
24473,FP,scopecontent,FP/2/5/13,2.0,0.0
24477,FP,scopecontent,FP/2/5/15,2.0,1.0
24479,FP,scopecontent,FP/2/5/16,3.0,0.0
24481,FP,scopecontent,FP/2/5/17,0.0,1.0
24483,FP,bioghist,FP/2/5/18,1.0,1.0
24484,FP,scopecontent,FP/2/5/18,3.0,0.0
24486,FP,bioghist,FP/2/5/19,1.0,1.0
24487,FP,scopecontent,FP/2/5/19,3.0,0.0
24488,FP,unittitle,FP/2/5/19,1.0,0.0
24491,FP,scopecontent,FP/2/5/20,1.0,1.0
24494,FP,unittitle,FP/2/5/3,1.0,0.0
24495,FP,scopecontent,FP/2/5/4,1.0,0.0
24499,FP,scopecontent,FP/2/5/6,2.0,0.0
24501,FP,scopecontent,FP/2/5/7,0.0,1.0
24503,FP,scopecontent,FP/2/5/8,0.0,1.0
24504,FP,unittitle,FP/2/5/8,1.0,0.0
24512,FP,scopecontent,FP/2/6/11,1.0,0.0
24521,FP,scopecontent,FP/2/6/2,0.0,1.0
24522,FP,unittitle,FP/2/6/2,0.0,1.0
24523,FP,scopecontent,FP/2/6/3,1.0,0.0
24524,FP,unittitle,FP/2/6/3,1.0,0.0
24529,FP,scopecontent,FP/2/6/6,1.0,0.0
24530,FP,unittitle,FP/2/6/6,1.0,0.0
24533,FP,scopecontent,FP/2/6/8,1.0,0.0
24534,FP,unittitle,FP/2/6/8,1.0,0.0
24535,FP,scopecontent,FP/2/6/9,1.0,0.0
24536,FP,unittitle,FP/2/6/9,1.0,0.0
24537,FP,scopecontent,FP/2/7,8.0,3.0
24538,FP,unittitle,FP/2/7,2.0,0.0
24539,FP,scopecontent,FP/2/7/1,3.0,1.0
24541,FP,scopecontent,FP/2/7/10,3.0,2.0
24543,FP,scopecontent,FP/2/7/100,7.0,2.0
24546,FP,unittitle,FP/2/7/101,1.0,0.0
24547,FP,scopecontent,FP/2/7/102,4.0,1.0
24549,FP,scopecontent,FP/2/7/103,3.0,1.0
24550,FP,unittitle,FP/2/7/103,1.0,0.0
24551,FP,scopecontent,FP/2/7/104,1.0,0.0
24553,FP,scopecontent,FP/2/7/105,0.0,1.0
24554,FP,unittitle,FP/2/7/105,1.0,0.0
24555,FP,scopecontent,FP/2/7/106,1.0,0.0
24557,FP,scopecontent,FP/2/7/107,5.0,0.0
24558,FP,unittitle,FP/2/7/107,1.0,0.0
24559,FP,scopecontent,FP/2/7/108,4.0,1.0
24560,FP,unittitle,FP/2/7/108,2.0,0.0
24561,FP,scopecontent,FP/2/7/109,1.0,0.0
24562,FP,unittitle,FP/2/7/109,1.0,0.0
24563,FP,scopecontent,FP/2/7/11,2.0,0.0
24564,FP,unittitle,FP/2/7/11,1.0,0.0
24565,FP,scopecontent,FP/2/7/110,5.0,2.0
24566,FP,unittitle,FP/2/7/110,1.0,0.0
24568,FP,unittitle,FP/2/7/111,1.0,0.0
24569,FP,scopecontent,FP/2/7/112,3.0,1.0
24570,FP,unittitle,FP/2/7/112,1.0,0.0
24571,FP,scopecontent,FP/2/7/12,4.0,0.0
24572,FP,unittitle,FP/2/7/12,3.0,0.0
24573,FP,scopecontent,FP/2/7/13,1.0,0.0
24574,FP,unittitle,FP/2/7/13,1.0,0.0
24575,FP,scopecontent,FP/2/7/14,1.0,0.0
24576,FP,unittitle,FP/2/7/14,1.0,0.0
24577,FP,scopecontent,FP/2/7/15,1.0,0.0
24578,FP,unittitle,FP/2/7/15,1.0,0.0
24579,FP,scopecontent,FP/2/7/16,1.0,0.0
24580,FP,unittitle,FP/2/7/16,1.0,0.0
24581,FP,scopecontent,FP/2/7/17,1.0,0.0
24582,FP,unittitle,FP/2/7/17,1.0,0.0
24584,FP,unittitle,FP/2/7/18,1.0,0.0
24585,FP,scopecontent,FP/2/7/19,1.0,0.0
24587,FP,scopecontent,FP/2/7/2,6.0,3.0
24589,FP,scopecontent,FP/2/7/20,1.0,0.0
24591,FP,scopecontent,FP/2/7/21,2.0,0.0
24593,FP,scopecontent,FP/2/7/22,1.0,0.0
24594,FP,unittitle,FP/2/7/22,1.0,0.0
24596,FP,unittitle,FP/2/7/23,1.0,0.0
24597,FP,scopecontent,FP/2/7/24,3.0,0.0
24598,FP,unittitle,FP/2/7/24,1.0,0.0
24599,FP,scopecontent,FP/2/7/25,0.0,2.0
24601,FP,scopecontent,FP/2/7/26,1.0,2.0
24603,FP,scopecontent,FP/2/7/27,8.0,1.0
24604,FP,unittitle,FP/2/7/27,1.0,0.0
24605,FP,scopecontent,FP/2/7/28,6.0,0.0
24606,FP,unittitle,FP/2/7/28,1.0,0.0
24607,FP,scopecontent,FP/2/7/29,3.0,2.0
24608,FP,unittitle,FP/2/7/29,1.0,0.0
24609,FP,scopecontent,FP/2/7/3,6.0,5.0
24610,FP,unittitle,FP/2/7/3,2.0,0.0
24612,FP,unittitle,FP/2/7/30,2.0,1.0
24613,FP,scopecontent,FP/2/7/31,1.0,0.0
24614,FP,unittitle,FP/2/7/31,2.0,0.0
24615,FP,scopecontent,FP/2/7/32,2.0,0.0
24617,FP,scopecontent,FP/2/7/33,4.0,0.0
24618,FP,unittitle,FP/2/7/33,1.0,0.0
24619,FP,scopecontent,FP/2/7/34,1.0,0.0
24620,FP,unittitle,FP/2/7/34,1.0,0.0
24622,FP,unittitle,FP/2/7/35,1.0,0.0
24623,FP,scopecontent,FP/2/7/36,1.0,0.0
24624,FP,unittitle,FP/2/7/36,1.0,0.0
24627,FP,scopecontent,FP/2/7/38,1.0,0.0
24629,FP,scopecontent,FP/2/7/39,2.0,0.0
24630,FP,unittitle,FP/2/7/39,3.0,0.0
24631,FP,scopecontent,FP/2/7/4,4.0,0.0
24632,FP,unittitle,FP/2/7/4,1.0,0.0
24633,FP,scopecontent,FP/2/7/40,2.0,1.0
24634,FP,unittitle,FP/2/7/40,1.0,0.0
24635,FP,scopecontent,FP/2/7/41,6.0,1.0
24636,FP,unittitle,FP/2/7/41,1.0,0.0
24637,FP,scopecontent,FP/2/7/42,3.0,0.0
24638,FP,unittitle,FP/2/7/42,1.0,0.0
24640,FP,unittitle,FP/2/7/43,2.0,0.0
24641,FP,scopecontent,FP/2/7/44,1.0,0.0
24642,FP,unittitle,FP/2/7/44,2.0,0.0
24644,FP,unittitle,FP/2/7/45,1.0,0.0
24646,FP,unittitle,FP/2/7/46,1.0,0.0
24647,FP,scopecontent,FP/2/7/47,1.0,2.0
24648,FP,unittitle,FP/2/7/47,1.0,0.0
24649,FP,scopecontent,FP/2/7/48,2.0,0.0
24650,FP,unittitle,FP/2/7/48,1.0,0.0
24651,FP,scopecontent,FP/2/7/49,1.0,1.0
24652,FP,unittitle,FP/2/7/49,2.0,0.0
24653,FP,scopecontent,FP/2/7/5,1.0,0.0
24654,FP,unittitle,FP/2/7/5,1.0,0.0
24655,FP,scopecontent,FP/2/7/50,3.0,0.0
24656,FP,unittitle,FP/2/7/50,2.0,0.0
24657,FP,scopecontent,FP/2/7/51,1.0,0.0
24659,FP,scopecontent,FP/2/7/52,1.0,0.0
24661,FP,scopecontent,FP/2/7/53,3.0,0.0
24662,FP,unittitle,FP/2/7/53,2.0,0.0
24663,FP,scopecontent,FP/2/7/54,2.0,0.0
24664,FP,unittitle,FP/2/7/54,1.0,0.0
24665,FP,scopecontent,FP/2/7/55,2.0,0.0
24667,FP,scopecontent,FP/2/7/56,2.0,0.0
24668,FP,unittitle,FP/2/7/56,1.0,0.0
24669,FP,scopecontent,FP/2/7/57,1.0,0.0
24671,FP,scopecontent,FP/2/7/58,1.0,0.0
24673,FP,scopecontent,FP/2/7/59,9.0,0.0
24675,FP,scopecontent,FP/2/7/6,1.0,1.0
24677,FP,scopecontent,FP/2/7/60,1.0,1.0
24678,FP,unittitle,FP/2/7/60,1.0,0.0
24679,FP,scopecontent,FP/2/7/61,4.0,0.0
24680,FP,unittitle,FP/2/7/61,1.0,0.0
24681,FP,scopecontent,FP/2/7/62,2.0,0.0
24683,FP,scopecontent,FP/2/7/63,10.0,1.0
24684,FP,unittitle,FP/2/7/63,1.0,0.0
24685,FP,scopecontent,FP/2/7/64,3.0,0.0
24689,FP,scopecontent,FP/2/7/66,2.0,0.0
24690,FP,unittitle,FP/2/7/66,1.0,0.0
24692,FP,unittitle,FP/2/7/67,2.0,0.0
24693,FP,scopecontent,FP/2/7/68,3.0,0.0
24694,FP,unittitle,FP/2/7/68,1.0,0.0
24695,FP,scopecontent,FP/2/7/69,3.0,0.0
24696,FP,unittitle,FP/2/7/69,2.0,0.0
24697,FP,scopecontent,FP/2/7/7,7.0,2.0
24698,FP,unittitle,FP/2/7/7,1.0,0.0
24699,FP,scopecontent,FP/2/7/70,2.0,0.0
24700,FP,unittitle,FP/2/7/70,2.0,0.0
24701,FP,scopecontent,FP/2/7/71,7.0,4.0
24702,FP,unittitle,FP/2/7/71,2.0,0.0
24705,FP,scopecontent,FP/2/7/73,3.0,0.0
24706,FP,unittitle,FP/2/7/73,1.0,0.0
24707,FP,scopecontent,FP/2/7/74,4.0,0.0
24708,FP,unittitle,FP/2/7/74,1.0,0.0
24709,FP,scopecontent,FP/2/7/75,3.0,0.0
24711,FP,scopecontent,FP/2/7/76,2.0,1.0
24712,FP,unittitle,FP/2/7/76,1.0,0.0
24713,FP,scopecontent,FP/2/7/77,2.0,0.0
24714,FP,unittitle,FP/2/7/77,1.0,0.0
24715,FP,scopecontent,FP/2/7/78,0.0,2.0
24719,FP,scopecontent,FP/2/7/8,2.0,0.0
24720,FP,unittitle,FP/2/7/8,1.0,0.0
24721,FP,scopecontent,FP/2/7/80,3.0,0.0
24722,FP,unittitle,FP/2/7/80,1.0,0.0
24723,FP,scopecontent,FP/2/7/81,4.0,0.0
24724,FP,unittitle,FP/2/7/81,1.0,0.0
24725,FP,scopecontent,FP/2/7/82,10.0,2.0
24726,FP,unittitle,FP/2/7/82,2.0,0.0
24727,FP,scopecontent,FP/2/7/83,5.0,0.0
24728,FP,unittitle,FP/2/7/83,1.0,0.0
24730,FP,unittitle,FP/2/7/84,1.0,0.0
24731,FP,scopecontent,FP/2/7/85,1.0,0.0
24733,FP,scopecontent,FP/2/7/86,1.0,0.0
24735,FP,scopecontent,FP/2/7/87,3.0,0.0
24737,FP,scopecontent,FP/2/7/88,4.0,0.0
24738,FP,unittitle,FP/2/7/88,1.0,0.0
24740,FP,unittitle,FP/2/7/89,2.0,0.0
24741,FP,scopecontent,FP/2/7/9,2.0,1.0
24742,FP,unittitle,FP/2/7/9,1.0,0.0
24743,FP,scopecontent,FP/2/7/90,4.0,2.0
24746,FP,unittitle,FP/2/7/91,1.0,0.0
24747,FP,scopecontent,FP/2/7/92,1.0,0.0
24748,FP,unittitle,FP/2/7/92,1.0,0.0
24749,FP,scopecontent,FP/2/7/93,4.0,0.0
24750,FP,unittitle,FP/2/7/93,1.0,0.0
24751,FP,scopecontent,FP/2/7/94,2.0,0.0
24752,FP,unittitle,FP/2/7/94,1.0,0.0
24753,FP,scopecontent,FP/2/7/95,2.0,0.0
24754,FP,unittitle,FP/2/7/95,1.0,0.0
24755,FP,scopecontent,FP/2/7/96,1.0,0.0
24756,FP,unittitle,FP/2/7/96,1.0,0.0
24757,FP,scopecontent,FP/2/7/97,4.0,0.0
24758,FP,unittitle,FP/2/7/97,2.0,0.0
24759,FP,scopecontent,FP/2/7/98,2.0,0.0
24760,FP,unittitle,FP/2/7/98,1.0,1.0
24761,FP,scopecontent,FP/2/7/99,1.0,0.0
24762,FP,unittitle,FP/2/7/99,2.0,0.0
24763,FP,scopecontent,FP/3,2.0,0.0
24764,FP,unittitle,FP/3,1.0,0.0
24766,FP,scopecontent,FP/3/1/1,7.0,0.0
24767,FP,unittitle,FP/3/1/1,2.0,0.0
24768,FP,scopecontent,FP/3/1/10,2.0,0.0
24771,FP,unittitle,FP/3/1/11,0.0,1.0
24772,FP,scopecontent,FP/3/1/12,2.0,1.0
24774,FP,scopecontent,FP/3/1/13,2.0,0.0
24782,FP,scopecontent,FP/3/1/17,2.0,0.0
24784,FP,scopecontent,FP/3/1/18,1.0,0.0
24786,FP,scopecontent,FP/3/1/19,0.0,1.0
24788,FP,scopecontent,FP/3/1/2,3.0,0.0
24789,FP,unittitle,FP/3/1/2,2.0,0.0
